wage_eur,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_shot_power,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_sliding_tackle
3000,48,19,64,61,17,50,33,38,65,59,32,35,60,44,56,70,77,22,75,41,26,60,64,60
2000,61,55,60,66,53,57,49,49,63,67,59,47,60,68,65,73,76,60,75,61,51,61,60,62
1000,67,43,51,68,47,65,69,70,72,64,69,69,64,74,61,71,63,58,65,63,53,65,63,62
3000,65,66,50,63,63,67,70,62,66,73,62,63,60,65,72,71,67,75,64,65,53,66,53,46
3000,53,37,65,60,42,47,48,50,52,59,64,67,62,68,53,73,73,51,70,57,64,59,64,60
4000,26,23,75,56,17,25,16,20,48,52,47,40,52,31,39,72,79,22,68,31,35,53,64,60
2000,64,60,58,62,43,58,59,44,57,61,68,74,62,63,52,72,83,50,91,55,53,56,61,62
5000,65,67,67,65,49,60,62,60,63,61,73,70,63,59,77,72,78,62,60,65,59,64,59,53
7000,20,13,11,13,12,14,15,12,16,19,46,54,59,25,46,43,33,12,28,62,13,51,29,19
4000,55,57,56,67,56,64,58,53,63,69,64,60,61,71,73,84,76,70,78,56,57,59,60,62
3000,65,50,63,65,43,69,64,69,63,69,69,70,60,62,66,74,70,63,58,62,54,64,55,58
5000,64,48,57,64,50,71,54,55,62,68,84,83,61,73,59,71,48,55,62,61,57,60,61,59
2000,40,41,69,61,27,54,38,29,63,57,64,61,60,63,63,76,81,29,69,53,27,53,62,63
2000,71,43,41,63,23,63,59,49,65,69,67,67,60,71,65,69,56,53,75,60,75,48,62,70
1000,66,49,59,67,59,64,58,61,59,67,77,75,64,66,68,76,71,66,68,65,59,62,62,68
1000,60,60,57,62,27,62,61,55,64,70,65,71,58,66,72,74,70,66,75,70,52,60,62,61
1000,60,61,52,64,57,65,56,55,59,64,69,72,64,76,71,82,65,65,66,64,49,63,46,49
3000,57,40,59,63,50,62,52,60,61,64,68,66,67,72,75,73,74,59,65,64,45,68,63,64
1000,36,26,65,50,32,42,28,28,52,47,53,58,63,37,54,63,77,22,64,46,32,55,63,67
3000,65,57,51,70,57,65,70,68,65,65,64,62,66,78,73,63,60,70,64,64,70,67,65,65
4000,45,68,66,62,52,62,45,48,52,63,65,70,67,66,65,64,59,52,41,50,57,54,30,25
6000,53,61,45,71,65,72,59,67,62,70,71,73,61,73,52,50,52,54,49,58,48,52,38,27
2000,43,58,64,64,50,57,47,55,60,62,67,64,63,62,78,80,75,69,77,55,60,66,67,65
3000,36,43,62,63,39,58,33,60,66,58,45,62,57,41,67,70,79,55,70,57,44,62,62,65
6000,56,28,66,63,30,39,33,40,58,57,57,64,59,54,68,71,72,32,73,45,27,61,62,63
2000,64,47,64,68,55,53,63,64,60,66,61,53,70,64,67,85,75,54,87,64,54,65,65,70
4000,58,44,46,68,47,63,36,58,65,67,58,67,69,72,65,81,75,52,80,65,38,70,48,63
1000,68,57,52,62,57,71,70,68,55,66,75,74,53,88,72,64,33,61,45,65,64,62,51,17
5000,72,51,50,66,69,71,74,61,67,71,64,42,69,80,60,66,64,67,58,65,65,68,65,66
3000,65,41,53,61,36,65,75,56,57,67,73,75,64,72,71,73,76,70,80,66,57,69,60,64
1000,56,53,62,66,55,59,57,59,65,69,61,64,60,61,64,84,75,67,65,64,57,67,61,62
1000,67,58,52,65,47,61,50,60,60,64,79,72,66,82,64,88,66,61,70,62,57,66,64,63
2000,65,65,50,64,60,69,70,71,61,65,67,65,64,70,69,58,62,66,55,64,77,73,39,21
4000,65,66,34,62,67,66,76,69,63,66,72,65,60,75,75,63,63,73,38,64,82,66,22,21
4000,66,62,45,66,55,68,67,64,59,66,72,71,58,66,68,65,64,64,46,63,62,56,29,35
1000,45,33,44,69,36,53,53,51,66,65,57,53,72,66,43,66,63,48,66,68,49,72,69,57
4000,66,35,59,60,26,56,45,25,56,61,65,71,61,69,49,77,69,35,60,52,35,62,60,66
6000,60,64,66,60,65,69,70,55,59,68,77,77,63,66,71,61,68,63,70,60,55,60,21,19
3000,58,58,57,66,46,62,63,62,66,65,66,64,64,75,69,75,68,64,68,65,60,67,60,61
2000,56,63,65,64,64,62,49,57,60,64,72,76,67,76,63,77,71,56,50,60,55,64,50,33
2000,64,56,46,59,55,65,54,62,56,66,74,73,62,67,64,82,63,56,70,58,71,60,58,48
4000,61,67,62,67,57,61,54,73,63,66,74,71,63,67,77,70,66,68,51,68,74,68,40,49
3000,22,28,72,45,27,38,32,29,43,44,40,49,48,40,43,72,86,25,77,40,43,50,63,63
4000,38,18,68,54,35,41,22,40,46,54,52,52,62,60,37,69,82,39,54,31,32,60,66,65
2000,64,39,62,62,46,59,58,48,61,62,67,68,63,73,59,81,71,56,63,62,55,61,64,64
1000,65,62,52,58,62,67,62,52,57,67,90,90,63,80,68,78,46,63,58,64,50,63,39,13
2000,64,59,52,62,59,65,70,66,53,63,80,83,60,71,72,68,67,65,74,61,65,67,33,57
2000,61,45,55,68,46,63,53,51,66,64,65,65,65,69,66,75,66,59,72,69,47,67,60,63
2000,55,66,52,66,55,65,67,59,63,65,75,69,66,78,67,83,66,63,51,66,63,67,44,38
3000,42,65,60,54,64,58,43,45,33,61,50,61,69,53,73,46,74,58,65,48,57,65,12,35
2000,48,65,63,53,69,59,47,43,33,64,72,73,59,59,68,60,73,52,39,34,55,51,31,15
1000,60,63,58,63,59,67,62,56,59,66,82,77,55,80,66,73,55,59,51,64,66,65,41,43
2000,13,8,12,34,13,13,14,13,38,15,47,46,60,55,45,26,71,16,31,35,22,46,15,10
2000,53,66,70,44,64,56,57,61,42,64,52,60,67,56,73,66,84,59,83,57,65,65,14,17
5000,62,60,33,58,58,69,69,64,49,66,81,76,61,72,75,70,73,72,44,62,53,68,49,40
2000,39,38,59,62,29,47,48,49,58,54,52,54,62,57,62,84,75,36,78,51,48,54,64,62
1000,67,61,62,71,49,64,64,74,62,65,80,71,62,54,75,71,79,72,71,59,70,51,58,57
3000,47,32,60,67,41,47,34,35,58,55,64,61,68,64,52,76,72,43,67,57,45,51,56,62
2000,61,58,49,70,58,60,64,56,62,62,75,72,66,72,60,71,71,54,58,68,51,55,45,23
2000,62,36,52,57,24,60,66,46,50,62,73,73,66,65,56,74,74,41,54,45,35,58,62,63
3000,62,67,49,59,58,68,58,39,48,64,85,92,57,67,70,74,70,64,31,59,45,65,28,15
1000,64,53,58,63,55,62,53,35,56,61,73,77,60,65,56,78,74,44,59,56,44,60,62,62
5000,63,51,43,67,49,73,59,61,64,70,78,73,67,75,58,64,67,52,59,66,60,60,57,47
2000,62,57,73,63,40,58,50,48,59,62,59,61,64,56,65,62,82,42,79,52,67,67,68,69
2000,43,31,63,62,29,38,48,45,59,50,60,65,69,58,33,77,73,35,65,55,50,55,70,64
1000,53,48,57,68,50,57,57,50,65,58,71,71,64,68,72,73,70,62,68,62,54,63,64,61
1000,67,58,62,67,52,66,64,64,63,67,66,68,63,72,66,67,66,59,62,60,55,67,64,64
2000,60,39,62,63,46,63,58,34,56,62,74,70,64,72,68,75,64,62,74,54,49,61,60,63
4000,65,59,56,64,61,65,81,73,57,65,86,85,58,84,74,66,33,64,43,58,64,60,37,31
8000,70,67,66,62,56,66,51,61,57,64,69,70,58,38,72,65,69,65,57,57,67,59,29,39
2000,60,25,62,62,31,60,57,49,58,61,62,78,66,59,68,66,78,56,76,52,52,65,61,69
2000,52,66,83,66,68,65,52,57,51,69,54,41,68,74,67,73,65,65,72,64,68,66,55,59
5000,63,53,35,62,53,71,62,48,52,66,78,77,64,78,65,66,53,51,60,61,52,51,25,26
2000,65,63,47,68,52,68,60,66,62,65,80,76,60,76,64,68,57,61,52,59,67,55,21,18
4000,64,62,54,65,56,66,55,48,54,63,78,79,62,75,66,77,69,60,64,62,58,69,60,62
1000,11,13,64,54,25,27,11,18,53,59,78,75,58,77,57,74,73,49,70,22,19,62,62,63
7000,50,62,61,56,64,63,68,30,47,66,77,80,68,81,65,66,62,52,45,59,64,68,36,16
2000,67,62,47,65,62,67,64,61,57,61,68,72,64,63,68,89,74,61,62,61,64,57,41,23
4000,54,56,40,64,44,68,49,44,56,67,76,71,65,82,62,70,62,53,57,64,47,59,47,43
5000,68,63,64,63,45,65,68,74,61,64,76,75,64,76,73,75,76,71,65,64,59,61,64,63
8000,64,61,57,70,61,69,45,43,61,65,75,73,61,71,68,74,59,59,65,62,67,46,32,37
2000,56,64,42,64,62,69,61,56,57,72,73,74,65,81,66,73,53,62,73,68,44,68,48,52
3000,34,22,63,52,32,35,30,29,39,51,34,45,65,45,42,49,78,28,69,31,45,64,64,61
5000,57,61,45,64,51,69,54,60,59,69,79,76,70,84,61,86,52,60,43,67,47,69,58,45
4000,33,33,68,65,36,58,37,52,66,64,64,65,64,62,68,75,70,51,71,58,53,70,61,62
3000,58,23,61,59,23,61,26,35,45,58,70,66,59,63,33,79,76,19,79,44,35,52,61,62
1000,63,56,62,64,54,64,70,54,65,65,60,58,62,57,71,62,68,61,71,61,48,68,65,66
2000,41,17,72,58,28,42,25,23,54,60,52,45,64,49,39,60,91,27,58,36,41,70,60,54
3000,55,36,54,62,44,60,59,48,58,60,73,69,60,74,49,78,47,31,81,50,58,50,69,64
3000,52,27,58,59,30,63,55,31,50,61,77,77,62,75,28,80,59,24,65,43,39,49,67,65
4000,53,62,62,59,62,66,43,46,55,69,72,72,60,64,68,66,74,60,55,60,61,50,23,27
2000,28,17,70,29,25,45,29,27,26,55,48,41,59,69,36,62,77,18,75,42,37,50,67,62
3000,55,62,56,67,59,63,68,55,62,64,72,70,65,73,70,81,62,59,58,68,57,67,55,46
1000,18,12,16,25,11,11,12,13,24,22,49,40,55,44,47,32,71,12,17,22,23,57,7,16
10000,58,67,63,65,65,60,64,53,47,62,52,61,72,66,67,66,68,64,60,63,77,62,17,16
7000,35,24,68,54,25,26,16,26,46,50,61,65,58,60,43,81,70,31,75,48,47,49,65,62
10000,53,46,50,67,42,65,49,41,63,68,70,71,70,71,55,80,64,58,71,64,44,65,59,58
3000,71,39,60,68,59,62,77,76,67,65,64,55,64,71,74,62,66,59,64,56,66,68,68,65
7000,62,65,60,65,53,63,69,57,60,66,69,69,63,63,68,74,72,53,52,62,66,55,23,36
4000,43,38,72,58,35,53,34,42,59,57,37,39,54,62,62,64,77,52,59,41,61,66,64,65
3000,66,67,60,67,57,67,65,65,65,68,77,71,61,80,73,79,69,68,54,65,56,68,57,58
3000,66,30,62,68,30,66,42,37,59,65,58,67,65,43,68,73,82,56,76,51,33,57,63,67
2000,67,34,49,68,60,67,53,39,53,67,73,71,64,80,65,63,43,58,41,70,56,58,25,36
9000,50,19,61,51,29,42,33,26,31,47,45,44,58,67,69,79,74,22,80,38,34,50,63,66
3000,44,46,52,63,50,70,51,58,59,64,65,74,69,63,63,71,68,57,58,72,57,61,70,51
2000,62,66,48,62,65,64,63,32,53,67,76,75,64,73,73,61,66,66,68,60,58,61,24,19
0,64,25,63,62,30,57,35,31,59,62,64,62,62,67,25,85,66,27,70,35,37,48,71,66
0,51,66,70,52,52,64,46,32,34,68,66,68,52,58,69,60,75,56,57,49,73,60,40,16
5000,70,46,57,67,51,64,75,71,70,64,73,73,62,73,73,70,62,57,69,67,54,59,43,53
3000,32,38,65,59,26,36,28,25,57,44,55,71,58,62,53,64,82,38,65,30,42,50,63,65
2000,65,22,62,59,23,62,36,29,48,60,68,74,62,62,58,80,73,40,67,37,30,61,65,64
10000,64,51,57,66,51,60,50,45,53,63,77,77,64,67,52,76,76,61,66,53,59,46,59,64
4000,58,60,67,65,42,49,64,67,62,62,52,61,65,60,75,61,75,72,75,62,61,65,64,65
10000,59,53,48,66,30,63,55,57,67,65,55,66,62,61,56,85,71,59,53,66,37,67,64,62
2000,57,68,65,56,53,63,43,32,42,62,73,72,67,57,52,69,70,46,14,43,61,53,15,12
3000,33,64,68,62,66,59,50,40,54,65,64,63,60,72,70,80,80,67,62,64,65,67,33,39
2000,60,63,75,62,56,70,47,41,51,68,64,73,64,55,68,73,82,57,38,56,63,55,28,27
3000,20,18,17,24,19,20,13,14,22,20,23,20,66,48,50,18,66,14,13,43,25,33,24,14
2000,42,67,64,61,40,58,68,66,52,63,77,75,57,66,71,75,81,62,74,57,68,55,20,26
1000,63,56,48,66,63,65,67,64,63,65,87,65,62,79,64,61,59,63,46,65,68,63,54,28
1000,71,59,47,62,40,59,70,71,59,67,86,87,54,75,71,76,65,72,64,60,59,48,55,52
1000,55,65,53,57,48,71,54,51,44,70,85,76,63,67,67,54,60,57,57,62,70,66,42,12
1000,67,61,62,63,64,63,59,64,62,69,61,68,70,59,58,80,75,63,72,48,65,65,59,62
1000,22,26,61,53,28,47,30,27,52,53,65,76,57,50,63,55,81,16,77,32,38,53,59,64
1000,55,37,56,69,63,61,59,61,72,67,59,50,60,60,57,76,72,61,73,58,59,64,61,64
1000,29,67,72,59,63,59,58,59,58,64,65,60,62,51,64,92,76,58,50,43,63,61,32,20
1000,62,40,59,63,22,54,47,28,59,60,64,47,66,57,43,66,81,26,65,57,35,63,65,66
1000,63,64,63,62,48,70,47,28,59,64,75,77,56,65,64,69,72,52,55,66,56,65,60,22
1000,14,17,20,23,12,11,18,18,17,24,41,40,63,28,49,38,69,14,25,37,25,35,21,16
1000,47,45,57,70,45,64,57,45,68,70,51,56,66,63,51,79,77,62,53,62,50,66,64,56
2000,64,59,47,66,41,66,64,61,65,66,78,75,58,77,65,63,52,67,54,66,40,49,37,48
2000,32,65,65,57,58,62,57,38,50,63,69,70,61,55,68,61,82,50,79,50,74,58,20,21
1000,68,49,50,59,29,59,62,61,55,60,71,84,61,69,54,77,72,49,77,48,35,52,56,66
1000,51,31,62,62,45,61,40,36,59,66,56,50,71,63,68,74,73,50,73,58,44,48,57,65
1000,71,36,68,56,34,55,59,34,57,59,69,70,60,57,62,76,75,47,60,57,49,59,60,68
4000,66,48,57,67,45,66,49,39,64,63,74,74,66,76,57,60,65,56,65,49,49,59,61,66
1000,57,53,39,72,49,68,43,49,66,70,59,52,53,73,71,86,72,64,69,61,43,67,50,50
2000,23,65,64,57,43,59,46,56,42,63,63,62,61,36,72,79,83,59,64,64,69,54,34,22
1000,42,36,65,60,24,30,22,29,49,32,52,55,66,50,34,74,81,19,69,28,37,56,67,59
1000,24,20,61,55,29,23,21,27,48,52,55,61,63,60,50,63,74,15,69,32,36,50,62,54
4000,57,47,54,67,56,64,55,51,65,66,66,69,67,70,67,72,66,63,73,57,56,53,68,62
3000,60,69,66,62,58,57,59,59,50,60,75,77,57,55,68,76,65,59,76,63,69,59,24,49
2000,48,49,59,66,35,46,40,40,62,61,41,43,68,60,80,59,79,55,74,51,40,63,70,58
3000,59,22,64,65,21,54,22,27,59,57,51,66,61,58,39,71,73,23,71,50,43,62,66,62
3000,65,50,50,62,38,67,58,31,57,64,76,75,64,74,57,71,64,46,70,56,41,66,64,64
3000,67,58,59,63,61,64,59,38,62,63,70,74,62,46,56,78,76,61,31,58,41,56,57,68
2000,46,41,55,65,36,62,45,48,65,63,54,39,61,65,56,67,71,40,86,64,35,65,64,61
4000,45,54,60,71,42,55,54,38,62,65,33,48,62,62,51,68,69,68,76,56,42,68,64,64
3000,27,29,62,54,26,41,30,27,53,56,46,53,59,46,42,74,83,27,70,43,43,58,62,63
6000,66,31,52,64,45,61,68,49,61,64,73,74,64,73,52,67,67,50,62,48,65,56,68,64
3000,68,59,61,70,64,64,65,66,67,70,55,51,67,68,70,59,61,66,73,73,70,70,60,53
3000,64,61,56,67,56,64,54,44,64,66,70,70,63,82,65,70,53,53,41,63,65,58,53,58
3000,11,10,13,32,9,11,14,10,23,19,48,47,51,34,44,43,73,12,18,28,23,26,24,23
3000,67,63,60,61,66,66,59,54,51,69,53,69,64,54,62,69,76,58,55,74,69,76,20,21
5000,59,41,59,64,36,58,58,61,58,58,68,68,64,59,58,69,69,53,65,45,63,57,67,65
2000,62,62,50,64,63,68,62,52,62,64,80,73,60,75,64,65,70,62,63,62,53,60,34,65
2000,48,60,72,59,60,63,45,39,55,61,64,69,61,56,67,69,86,60,70,55,65,53,18,24
1000,73,38,50,66,44,63,72,60,65,65,73,80,60,60,73,82,72,51,60,63,48,56,62,61
1000,47,51,32,74,65,66,69,61,73,70,50,33,58,73,59,30,46,69,43,75,68,61,21,44
1000,51,54,66,66,21,66,26,28,64,66,77,74,55,79,35,60,66,13,39,26,49,53,66,69
1000,58,62,55,63,60,67,64,62,56,65,80,77,64,75,64,73,64,63,39,61,65,63,56,19
2000,59,67,64,59,51,58,65,70,42,62,67,66,57,55,75,59,83,66,52,49,59,49,30,12
6000,68,60,65,60,53,63,76,80,63,61,71,68,63,72,70,74,80,63,63,58,50,60,68,62
2000,66,55,58,67,40,65,55,50,61,65,71,75,61,73,68,73,68,69,63,58,45,61,64,56
5000,62,48,46,68,54,68,67,67,72,70,60,67,69,84,63,53,61,63,50,65,72,50,54,59
4000,63,38,70,60,33,58,58,35,58,60,54,31,65,50,75,68,79,66,66,38,44,65,62,65
4000,35,71,74,39,60,59,44,31,39,61,55,59,62,37,66,67,85,58,57,46,71,70,42,22
3000,31,64,60,57,53,58,35,30,46,63,76,83,56,43,74,69,86,62,62,54,66,54,25,20
1000,64,46,57,64,30,59,54,32,56,59,72,72,66,58,48,79,64,38,58,57,37,66,65,65
5000,62,26,59,63,48,54,51,47,61,57,72,74,65,64,57,71,69,32,74,61,44,51,60,65
3000,54,46,72,66,44,56,43,57,64,64,38,37,66,34,54,57,90,56,62,54,49,63,58,65
1000,19,14,29,32,20,24,20,22,41,22,48,45,52,55,47,31,69,20,22,45,22,39,26,23
3000,67,55,43,67,55,66,52,60,65,66,73,72,57,66,63,70,65,64,61,56,63,59,61,66
7000,58,32,52,62,29,64,51,46,54,62,73,70,56,68,65,64,61,58,60,48,49,52,69,72
2000,65,57,48,68,44,66,64,40,67,67,64,65,62,61,68,66,75,65,44,62,44,56,49,62
11000,68,51,44,64,54,68,60,54,53,68,89,86,58,71,67,72,57,54,38,58,53,62,54,54
2000,66,58,45,67,42,63,55,61,64,67,55,66,68,75,59,81,66,57,63,68,48,61,53,45
5000,62,43,58,62,35,57,68,66,64,63,39,57,78,50,66,66,71,49,56,65,61,70,60,60
1000,68,50,59,63,30,56,69,67,71,62,70,69,60,61,72,70,74,65,77,43,62,59,62,61
4000,7,8,6,19,13,16,8,13,23,17,12,13,60,32,58,14,58,11,19,27,26,56,16,13
4000,70,51,61,65,48,45,48,62,62,73,64,66,60,71,61,63,58,60,79,47,65,59,70,72
4000,62,41,62,65,47,52,54,54,53,62,66,61,58,53,71,74,81,56,76,52,62,61,72,63
4000,75,45,68,66,42,50,45,75,65,68,75,49,63,57,60,72,61,67,68,50,68,58,74,57
3000,62,66,71,67,58,61,53,50,62,63,70,62,62,61,62,53,59,69,43,74,60,76,10,33
1000,60,38,69,56,37,55,50,32,36,60,64,70,67,52,48,65,72,42,49,56,45,58,62,71
4000,55,34,45,70,22,33,26,49,54,45,58,52,68,68,52,64,68,40,67,62,55,63,65,71
7000,62,70,57,64,75,74,67,64,59,63,72,71,55,79,64,66,52,60,56,61,77,54,27,32
5000,43,66,60,52,68,67,43,46,38,64,85,87,61,78,70,50,64,58,56,41,58,62,18,26
5000,51,65,56,61,67,77,41,43,52,64,88,91,56,81,62,51,57,59,41,44,77,55,18,22
5000,42,67,56,44,71,74,44,42,32,72,78,77,67,82,52,67,42,63,52,42,55,53,10,33
1000,51,52,40,64,35,77,54,39,60,70,77,74,61,76,48,47,44,46,50,70,37,52,53,47
2000,10,6,13,22,6,9,10,12,15,12,20,23,62,41,58,26,49,6,28,52,18,55,24,11
3000,74,48,48,70,56,70,79,74,71,67,70,68,60,67,67,67,71,56,63,67,63,66,58,62
4000,62,64,54,55,66,69,53,44,48,68,77,81,62,78,68,80,60,60,29,59,58,51,27,23
3000,25,35,68,64,26,23,20,24,52,52,44,52,61,36,39,59,77,20,50,33,32,62,62,62
2000,71,59,39,68,53,69,55,50,52,66,77,71,61,67,65,44,56,62,46,59,59,57,40,60
2000,29,31,64,60,30,31,29,30,33,52,37,36,64,56,36,57,77,31,63,30,32,53,65,66
4000,64,62,35,64,56,69,60,64,53,63,75,77,55,84,62,73,59,58,56,62,49,55,50,52
2000,49,24,65,40,21,23,26,23,42,42,42,34,52,54,34,84,80,22,62,35,36,57,66,69
2000,39,69,74,59,53,54,35,33,39,60,32,42,69,41,69,51,80,56,62,44,64,68,23,17
2000,47,54,54,65,30,53,32,35,60,67,50,46,56,76,64,92,60,63,69,59,39,61,64,64
2000,68,62,33,73,45,69,63,57,66,68,57,52,62,56,59,48,71,63,43,63,51,57,59,34
2000,25,17,70,45,29,25,27,28,33,35,59,61,66,48,33,74,83,22,70,33,34,57,62,62
2000,76,31,54,70,32,58,29,43,66,66,60,63,61,82,51,72,58,40,46,47,38,55,69,62
2000,11,9,14,23,9,17,14,11,27,13,26,24,62,45,44,41,60,5,23,27,10,37,19,11
3000,58,54,58,63,46,61,41,52,65,64,66,66,67,64,58,82,70,62,67,60,56,60,64,68
3000,76,41,63,69,39,68,49,38,67,67,51,64,63,68,52,71,68,45,78,59,42,50,65,62
2000,62,54,40,71,58,70,63,39,62,71,69,68,66,77,66,75,61,67,75,58,54,60,62,56
5000,68,44,55,50,57,48,50,36,62,56,72,62,76,73,69,86,71,50,77,42,50,55,63,65
3000,55,53,60,65,55,65,67,58,64,67,68,67,66,74,71,82,76,70,74,61,53,55,62,65
4000,52,45,69,64,32,63,40,48,60,65,61,66,64,68,51,70,65,41,75,49,51,60,66,64
1000,10,9,10,50,7,16,12,12,29,33,26,27,61,47,55,24,37,9,31,69,14,68,29,13
0,73,61,49,64,41,66,70,72,59,67,73,70,59,66,63,70,61,72,55,60,57,55,32,47
5000,64,50,51,73,62,65,56,45,53,75,65,58,60,73,71,61,64,70,60,59,67,72,10,62
8000,67,54,69,64,49,67,58,60,54,64,74,68,72,70,68,67,61,54,61,68,68,70,25,40
4000,60,60,55,71,53,65,50,52,43,72,71,69,55,51,55,60,62,59,29,70,68,52,29,22
5000,42,65,68,62,67,63,55,58,44,57,85,78,56,72,70,81,67,72,74,46,56,58,18,43
4000,58,63,51,61,59,67,57,51,63,66,74,72,50,71,66,54,63,68,43,68,55,58,38,19
2000,59,43,41,74,42,64,49,42,69,70,56,59,55,68,52,80,71,37,53,61,49,68,59,53
3000,65,69,68,69,58,67,64,55,65,67,58,59,60,63,68,86,88,66,55,64,45,55,52,59
3000,69,51,39,69,41,65,64,67,63,63,74,78,64,70,61,74,66,36,46,45,34,51,57,66
2000,64,61,45,70,61,65,62,63,67,67,63,60,56,88,58,76,40,52,68,70,63,67,61,47
5000,63,58,52,61,47,65,32,31,45,65,79,79,67,84,68,88,62,61,80,58,47,55,41,44
2000,68,63,42,66,39,68,42,44,63,65,75,75,63,67,55,68,69,48,39,64,48,64,38,40
1000,39,60,49,70,30,62,32,38,70,64,59,55,66,56,42,57,79,58,72,62,43,60,60,62
1000,34,25,68,55,24,35,28,30,42,41,33,49,62,36,44,69,88,21,63,28,31,62,66,63
7000,60,59,55,69,50,64,61,66,65,68,53,51,64,63,61,65,69,62,56,67,57,65,56,56
1000,21,19,65,62,27,29,29,27,60,55,61,35,58,58,39,67,81,16,68,38,34,68,65,59
1000,57,46,74,64,44,59,45,48,62,59,55,58,62,48,63,68,82,44,83,60,47,58,64,63
3000,66,60,45,62,30,61,63,60,58,65,76,74,62,72,63,80,57,48,75,63,44,69,60,65
2000,52,67,65,61,61,60,56,40,45,64,68,70,63,52,66,72,77,59,66,63,68,67,28,24
1000,34,28,74,58,24,39,28,31,46,46,54,58,50,60,62,64,71,24,60,27,39,54,68,68
1000,37,28,68,37,36,39,37,32,38,42,72,74,59,67,42,74,68,28,64,37,50,51,66,70
3000,44,68,62,62,68,67,70,46,45,70,69,64,66,75,66,62,61,58,45,57,68,64,19,14
1000,57,61,50,62,65,63,59,35,52,66,83,81,60,72,66,75,65,53,60,67,55,57,41,32
4000,64,63,49,69,59,68,65,63,61,66,66,63,64,80,66,61,45,59,59,64,60,66,40,36
2000,54,60,34,65,48,62,69,53,58,67,92,84,61,84,52,64,39,53,29,59,51,58,44,19
2000,55,68,64,60,64,66,62,63,55,69,69,67,54,72,61,71,74,62,66,61,67,64,33,32
4000,64,25,57,63,24,57,33,31,37,58,66,65,65,74,22,70,60,24,88,30,32,32,68,66
3000,63,21,48,65,24,48,31,26,44,65,63,65,66,72,26,69,63,27,56,37,31,48,69,66
4000,64,62,38,62,54,71,64,35,46,68,76,73,67,75,53,66,44,53,25,58,52,54,16,21
2000,64,37,54,65,24,62,31,27,60,64,72,77,54,81,44,82,60,41,66,63,34,62,61,62
3000,11,6,13,24,9,14,14,10,26,19,55,65,55,60,47,43,59,8,28,69,14,35,7,10
5000,26,26,70,58,30,32,56,34,64,41,62,58,68,42,60,61,78,21,50,29,44,64,59,70
2000,61,60,45,60,55,66,60,48,44,63,86,81,56,78,64,65,55,59,64,62,58,70,39,29
5000,64,61,42,62,47,66,57,46,49,67,73,70,63,78,62,39,36,61,43,58,53,61,24,28
1000,64,54,53,67,43,64,40,39,71,72,73,72,58,78,55,71,58,37,30,73,47,67,41,42
1000,64,39,45,66,25,67,41,25,42,65,82,86,63,66,45,72,76,35,62,44,32,50,63,55
2000,41,35,59,57,33,49,47,33,49,59,55,60,59,53,46,52,68,39,64,54,43,60,64,64
14000,65,61,46,62,59,68,67,62,58,58,77,78,53,50,68,64,61,62,65,65,51,58,43,42
7000,61,62,36,61,55,68,67,58,49,67,78,79,55,68,69,61,44,60,39,60,64,64,37,31
4000,38,65,58,59,61,64,44,44,45,67,75,71,55,66,75,55,66,55,54,58,65,49,36,31
1000,51,67,41,51,46,65,43,33,39,68,80,88,53,75,60,79,62,55,28,67,56,50,19,17
1000,54,58,34,60,53,69,45,38,47,66,83,82,67,83,52,52,40,43,26,58,50,66,24,28
5000,37,67,61,62,63,65,54,34,42,66,64,64,64,72,61,56,47,60,27,54,59,63,24,13
1000,10,11,11,29,9,13,15,14,25,17,25,23,49,23,50,19,63,8,26,23,13,22,16,13
18000,38,30,60,62,33,50,34,36,51,60,52,60,62,61,47,62,67,36,59,41,50,62,68,64
7000,37,67,64,55,63,62,46,38,38,63,65,64,64,69,72,50,49,65,52,49,63,58,28,24
4000,61,67,55,62,58,71,60,57,55,72,63,63,59,53,60,47,60,69,41,65,60,60,35,29
1000,29,21,72,40,28,46,22,21,46,40,60,61,62,59,42,64,71,28,70,34,37,52,64,65
3000,63,60,54,69,52,67,58,61,66,67,77,71,60,83,58,64,51,62,38,69,53,67,45,38
2000,63,50,57,58,29,67,48,34,46,59,80,76,58,57,53,64,73,42,64,59,43,54,64,66
8000,69,55,41,65,45,67,56,44,60,69,69,68,57,71,61,65,43,48,36,68,48,59,44,23
3000,61,44,58,69,32,63,49,55,67,68,67,68,63,77,54,72,65,56,82,56,48,63,59,69
1000,38,67,66,50,47,65,39,31,41,64,73,69,56,61,62,70,71,52,58,47,65,51,22,22
1000,64,57,40,63,57,70,71,62,61,72,68,59,54,70,54,62,31,59,20,65,58,57,43,30
3000,42,29,71,63,35,45,35,35,48,50,50,50,58,48,45,66,70,20,63,38,38,48,63,62
1000,49,43,44,69,46,68,63,58,68,68,74,73,59,78,51,68,57,41,61,62,48,65,64,57
1000,34,25,64,45,35,39,34,32,41,40,54,54,63,39,48,64,84,22,57,41,41,49,65,64
1000,12,6,13,25,6,10,13,12,26,13,24,31,55,26,44,21,61,6,18,34,18,27,12,11
